imei1,imei2,imei,sim,tipokit
352701641755852,352701641755860,IMEI1:352701641755852;IMEI2:352701641755860;BT:2023220194B9;,89882390000656828731,OFENSOR
352701641833337,352701641833345,IMEI1:352701641833337;IMEI2:352701641833345;BT:20232201A3DB;,89882390000656809764,VICTIMA
352701641847378,352701641847386,IMEI1:352701641847378;IMEI2:352701641847386;BT:20232201A699;,89882390000656810077,VICTIMA
352701641766370,352701641766388,IMEI1:352701641766370;IMEI2:352701641766388;BT:2023220196C7;,89882390000656828673,OFENSOR
352701641814196,352701641814204,IMEI1:352701641814196;IMEI2:352701641814204;BT:20232201A01E;,89882390000656809749,VICTIMA
352701641759656,352701641759664,IMEI1:352701641759656;IMEI2:352701641759664;BT:202322019577;,89882390000656828756,OFENSOR
352701641848913,352701641848921,IMEI1:352701641848913;IMEI2:352701641848921;BT:20232201A6E6;,89882390000656810101,VICTIMA
352701641792475,352701641792483,IMEI1:352701641792475;IMEI2:352701641792483;BT:202322019BE0;,89882390000656828624,OFENSOR
352701641846693,352701641846701,IMEI1:352701641846693;IMEI2:352701641846701;BT:20232201A677;,89882390000656809574,VICTIMA
352701641760316,352701641760324,IMEI1:352701641760316;IMEI2:352701641760324;BT:202322019598;,89882390000656828905,OFENSOR
352701641837858,352701641837866,IMEI1:352701641837858;IMEI2:352701641837866;BT:20232201A4BD;,89882390000656809772,VICTIMA
352701641761470,352701641761488,IMEI1:352701641761470;IMEI2:352701641761488;BT:2023220195D2;,89882390000656828749,OFENSOR
352701641836173,352701641836181,IMEI1:352701641836173;IMEI2:352701641836181;BT:20232201A469;,89882390000656809756,VICTIMA
352701641761439,352701641761447,IMEI1:352701641761439;IMEI2:352701641761447;BT:2023220195D0;,89882390000656828772,OFENSOR
352701641793457,352701641793465,IMEI1:352701641793457;IMEI2:352701641793465;BT:202322019C11;,89882390000656828657,OFENSOR
352701641853210,352701641853228,IMEI1:352701641853210;IMEI2:352701641853228;BT:20232201A7BD;,89882390000656809327,VICTIMA
352701641759318,352701641759326,IMEI1:352701641759318;IMEI2:352701641759326;BT:202322019566;,89882390000656828764,OFENSOR
352701641852337,352701641852345,IMEI1:352701641852337;IMEI2:352701641852345;BT:20232201A791;,89882390000656809491,VICTIMA
352701641764359,352701641764367,IMEI1:352701641764359;IMEI2:352701641764367;BT:202322019662;,89882390000656828780,OFENSOR
352701641836991,352701641837007,IMEI1:352701641836991;IMEI2:352701641837007;BT:20232201A492;,89882390000656809525,VICTIMA
352701641813255,352701641813263,IMEI1:352701641813255;IMEI2:352701641813263;BT:202322019FEF;,89882390000656827121,OFENSOR
352701641820219,352701641820227,IMEI1:352701641820219;IMEI2:352701641820227;BT:20232201A14B;,89882390000656827147,OFENSOR
352701641844771,352701641844789,IMEI1:352701641844771;IMEI2:352701641844789;BT:20232201A617;,89882390000656809483,VICTIMA
352701641828097,352701641828105,IMEI1:352701641828097;IMEI2:352701641828105;BT:20232201A2D5;,89882390000656827170,OFENSOR
352701641851396,352701641851404,IMEI1:352701641851396;IMEI2:352701641851404;BT:20232201A762;,89882390000656809509,VICTIMA
352701641775017,352701641775025,IMEI1:352701641775017;IMEI2:352701641775025;BT:202322019877;,89882390000656827188,OFENSOR
352701641851412,352701641851420,IMEI1:352701641851412;IMEI2:352701641851420;BT:20232201A763;,89882390000656809848,VICTIMA
352701641837411,352701641837429,IMEI1:352701641837411;IMEI2:352701641837429;BT:20232201A4A7;,89882390000656809475,VICTIMA
352701641824237,352701641824245,IMEI1:352701641824237;IMEI2:352701641824245;BT:20232201A214;,89882390000656827428,OFENSOR
352701641820698,352701641820706,IMEI1:352701641820698;IMEI2:352701641820706;BT:20232201A163;,89882390000656827410,OFENSOR
352701641850539,352701641850547,IMEI1:352701641850539;IMEI2:352701641850547;BT:20232201A737;,89882390000656809517,VICTIMA
352701641820656,352701641820664,IMEI1:352701641820656;IMEI2:352701641820664;BT:20232201A161;,89882390000656827139,OFENSOR
352701641851073,352701641851081,IMEI1:352701641851073;IMEI2:352701641851081;BT:20232201A752;,89882390000656809855,VICTIMA
352701641851370,352701641851388,IMEI1:352701641851370;IMEI2:352701641851388;BT:20232201A761;,89882390000656810028,VICTIMA
352701641825655,352701641825663,IMEI1:352701641825655;IMEI2:352701641825663;BT:20232201A25B;,89882390000656827113,OFENSOR
352701641833071,352701641833089,IMEI1:352701641833071;IMEI2:352701641833089;BT:20232201A3CE;,89882390000656809335,VICTIMA
352701641844813,352701641844821,IMEI1:352701641844813;IMEI2:352701641844821;BT:20232201A619;,89882390000656810010,VICTIMA
352701641833691,352701641833709,IMEI1:352701641833691;IMEI2:352701641833709;BT:20232201A3ED;,89882390000656827402,OFENSOR
352701641844318,352701641844326,IMEI1:352701641844318;IMEI2:352701641844326;BT:20232201A600;,89882390000656805689,VICTIMA
352701641825697,352701641825705,IMEI1:352701641825697;IMEI2:352701641825705;BT:20232201A25D;,89882390000656827436,OFENSOR
352701641853251,352701641853269,IMEI1:352701641853251;IMEI2:352701641853269;BT:20232201A7BF;,89882390000656810085,VICTIMA
352701641822819,352701641822827,IMEI1:352701641822819;IMEI2:352701641822827;BT:20232201A1CD;,89882390000656827386,OFENSOR
352701641837791,352701641837809,IMEI1:352701641837791;IMEI2:352701641837809;BT:20232201A4BA;,89882390000656809830,VICTIMA
352701641852170,352701641852188,IMEI1:352701641852170;IMEI2:352701641852188;BT:20232201A789;,89882390000656805697,VICTIMA
352701641794638,352701641794646,IMEI1:352701641794638;IMEI2:352701641794646;BT:202322019C4C;,89882390000656827469,OFENSOR
352701641852154,352701641852162,IMEI1:352701641852154;IMEI2:352701641852162;BT:20232201A788;,89882390000656809814,VICTIMA
352701641822975,352701641822983,IMEI1:352701641822975;IMEI2:352701641822983;BT:20232201A1D5;,89882390000656827048,OFENSOR
352701641849291,352701641849309,IMEI1:352701641849291;IMEI2:352701641849309;BT:20232201A6F9;,89882390000656809806,VICTIMA
352701641822439,352701641822447,IMEI1:352701641822439;IMEI2:352701641822447;BT:20232201A1BA;,89882390000656827444,OFENSOR
352701641833030,352701641833048,IMEI1:352701641833030;IMEI2:352701641833048;BT:20232201A3CC;,89882390000656809822,VICTIMA
352701641837817,352701641837825,IMEI1:352701641837817;IMEI2:352701641837825;BT:20232201A4BB;,89882390000656810002,VICTIMA
352701641820458,352701641820466,IMEI1:352701641820458;IMEI2:352701641820466;BT:20232201A157;,89882390000656827030,OFENSOR
352701641827677,352701641827685,IMEI1:352701641827677;IMEI2:352701641827685;BT:20232201A2C0;,89882390000656827394,OFENSOR
352701641840399,352701641840407,IMEI1:352701641840399;IMEI2:352701641840407;BT:20232201A53C;,89882390000656809343,VICTIMA
352701641839136,352701641839144,IMEI1:352701641839136;IMEI2:352701641839144;BT:20232201A4FD;,89882390000656809459,VICTIMA
352701641822991,352701641823007,IMEI1:352701641822991;IMEI2:352701641823007;BT:20232201A1D6;,89882390000656827154,OFENSOR
352701641850612,352701641850620,IMEI1:352701641850612;IMEI2:352701641850620;BT:20232201A73B;,89882390000656810135,VICTIMA
352701641822413,352701641822421,IMEI1:352701641822413;IMEI2:352701641822421;BT:20232201A1B9;,89882390000656827162,OFENSOR
352701641827933,352701641827941,IMEI1:352701641827933;IMEI2:352701641827941;BT:20232201A2CD;,89882390000656827022,OFENSOR
352701641848871,352701641848889,IMEI1:352701641848871;IMEI2:352701641848889;BT:20232201A6E4;,89882390000656810119,VICTIMA
352701641816217,352701641816225,IMEI1:352701641816217;IMEI2:352701641816225;BT:20232201A083;,89882390000656827451,OFENSOR
352701641843856,352701641843864,IMEI1:352701641843856;IMEI2:352701641843864;BT:20232201A5E9;,89882390000656810036,VICTIMA
352701641843831,352701641843849,IMEI1:352701641843831;IMEI2:352701641843849;BT:20232201A5E8;,89882390000656809863,VICTIMA
352701641774671,352701641774689,IMEI1:352701641774671;IMEI2:352701641774689;BT:202322019866;,89882390000656828418,OFENSOR
352701641824294,352701641824302,IMEI1:352701641824294;IMEI2:352701641824302;BT:20232201A217;,89882390000656828475,OFENSOR
352701641790271,352701641790289,IMEI1:352701641790271;IMEI2:352701641790289;BT:202322019B72;,89882390000656828533,OFENSOR
352701641790610,352701641790628,IMEI1:352701641790610;IMEI2:352701641790628;BT:202322019B83;,89882390000656828442,OFENSOR
352701641841819,352701641841827,IMEI1:352701641841819;IMEI2:352701641841827;BT:20232201A583;,89882390000656809434,VICTIMA
352701641758773,352701641758781,IMEI1:352701641758773;IMEI2:352701641758781;BT:20232201954B;,89882390000656828509,OFENSOR
352701641839151,352701641839169,IMEI1:352701641839151;IMEI2:352701641839169;BT:20232201A4FE;,89882390000656809426,VICTIMA
352701641790594,352701641790602,IMEI1:352701641790594;IMEI2:352701641790602;BT:202322019B82;,89882390000656828491,OFENSOR
352701641848855,352701641848863,IMEI1:352701641848855;IMEI2:352701641848863;BT:20232201A6E3;,89882390000656809467,VICTIMA
352701641774713,352701641774721,IMEI1:352701641774713;IMEI2:352701641774721;BT:202322019868;,89882390000656828608,OFENSOR
352701641849895,352701641849903,IMEI1:352701641849895;IMEI2:352701641849903;BT:20232201A717;,89882390000656809418,VICTIMA
352701641756595,352701641756603,IMEI1:352701641756595;IMEI2:352701641756603;BT:2023220194DE;,89882390000656828558,OFENSOR
352701641825556,352701641825564,IMEI1:352701641825556;IMEI2:352701641825564;BT:20232201A256;,89882390000656828574,OFENSOR
352701641836959,352701641836967,IMEI1:352701641836959;IMEI2:352701641836967;BT:20232201A490;,89882390000656809392,VICTIMA
352701641825572,352701641825580,IMEI1:352701641825572;IMEI2:352701641825580;BT:20232201A257;,89882390000656828590,OFENSOR
352701641840431,352701641840449,IMEI1:352701641840431;IMEI2:352701641840449;BT:20232201A53E;,89882390000656809871,VICTIMA
352701641848939,352701641848947,IMEI1:352701641848939;IMEI2:352701641848947;BT:20232201A6E7;,89882390000656809442,VICTIMA
352701641840415,352701641840423,IMEI1:352701641840415;IMEI2:352701641840423;BT:20232201A53D;,89882390000656810200,VICTIMA
352701641843815,352701641843823,IMEI1:352701641843815;IMEI2:352701641843823;BT:20232201A5E7;,89882390000656809889,VICTIMA
352701641840118,352701641840126,IMEI1:352701641840118;IMEI2:352701641840126;BT:20232201A52E;,89882390000656810093,VICTIMA
352701641849911,352701641849929,IMEI1:352701641849911;IMEI2:352701641849929;BT:20232201A718;,89882390000656809897,VICTIMA
352701641824278,352701641824286,IMEI1:352701641824278;IMEI2:352701641824286;BT:20232201A216;,89882390000656828459,OFENSOR
352701641848830,352701641848848,IMEI1:352701641848830;IMEI2:352701641848848;BT:20232201A6E2;,89882390000656809400,VICTIMA
352701641774697,352701641774705,IMEI1:352701641774697;IMEI2:352701641774705;BT:202322019867;,89882390000656828467,OFENSOR
352701641848459,352701641848467,IMEI1:352701641848459;IMEI2:352701641848467;BT:20232201A6CF;,89882390000656810127,VICTIMA
352701641790297,352701641790305,IMEI1:352701641790297;IMEI2:352701641790305;BT:202322019B73;,89882390000656828517,OFENSOR
352701641849937,352701641849945,IMEI1:352701641849937;IMEI2:352701641849945;BT:20232201A719;,89882390000656809905,VICTIMA
352701641790313,352701641790321,IMEI1:352701641790313;IMEI2:352701641790321;BT:202322019B74;,89882390000656828541,OFENSOR
352701641754251,352701641754269,IMEI1:352701641754251;IMEI2:352701641754269;BT:202322019469;,89882390000656828566,OFENSOR
352701641826059,352701641826067,IMEI1:352701641826059;IMEI2:352701641826067;BT:20232201A26F;,89882390000656809376,VICTIMA
352701641792319,352701641792327,IMEI1:352701641792319;IMEI2:352701641792327;BT:202322019BD8;,89882390000656828525,OFENSOR
352701641816274,352701641816282,IMEI1:352701641816274;IMEI2:352701641816282;BT:20232201A086;,89882390000656809384,VICTIMA
352701641793937,352701641793945,IMEI1:352701641793937;IMEI2:352701641793945;BT:202322019C29;,89882390000656828434,OFENSOR
352701641846172,352701641846180,IMEI1:352701641846172;IMEI2:352701641846180;BT:20232201A65D;,89882390000656809368,VICTIMA
352701641825531,352701641825549,IMEI1:352701641825531;IMEI2:352701641825549;BT:20232201A255;,89882390000656828582,OFENSOR
352701641844938,352701641844946,IMEI1:352701641844938;IMEI2:352701641844946;BT:20232201A61F;,89882390000656809939,VICTIMA
352701641792731,352701641792749,IMEI1:352701641792731;IMEI2:352701641792749;BT:202322019BED;,89882390000656828426,OFENSOR
352701641755175,352701641755183,IMEI1:352701641755175;IMEI2:352701641755183;BT:202322019497;,89882390000656828483,OFENSOR
352701641803231,352701641803249,IMEI1:352701641803231;IMEI2:352701641803249;BT:202322019DFA;,89882390000656827519,OFENSOR
352701641846156,352701641846164,IMEI1:352701641846156;IMEI2:352701641846164;BT:20232201A65C;,89882390000656809319,VICTIMA
352701641839698,352701641839706,IMEI1:352701641839698;IMEI2:352701641839706;BT:20232201A519;,89882390000656809285,VICTIMA
352701641795031,352701641795049,IMEI1:352701641795031;IMEI2:352701641795049;BT:202322019C60;,89882390000656827550,OFENSOR
352701641846198,352701641846206,IMEI1:352701641846198;IMEI2:352701641846206;BT:20232201A65E;,89882390000656810226,VICTIMA
352701641776056,352701641776064,IMEI1:352701641776056;IMEI2:352701641776064;BT:2023220198AB;,89882390000656827477,OFENSOR
352701641831851,352701641831869,IMEI1:352701641831851;IMEI2:352701641831869;BT:20232201A391;,89882390000656810218,VICTIMA
352701641811713,352701641811721,IMEI1:352701641811713;IMEI2:352701641811721;BT:202322019FA2;,89882390000656827501,OFENSOR
352701641831778,352701641831786,IMEI1:352701641831778;IMEI2:352701641831786;BT:20232201A38D;,89882390000656810044,VICTIMA
352701641830176,352701641830184,IMEI1:352701641830176;IMEI2:352701641830184;BT:20232201A33D;,89882390000656810267,VICTIMA
352701641805616,352701641805624,IMEI1:352701641805616;IMEI2:352701641805624;BT:202322019E71;,89882390000656827493,OFENSOR
352701641831539,352701641831547,IMEI1:352701641831539;IMEI2:352701641831547;BT:20232201A381;,89882390000656827238,OFENSOR
352701641839011,352701641839029,IMEI1:352701641839011;IMEI2:352701641839029;BT:20232201A4F7;,89882390000656809350,VICTIMA
352701641803272,352701641803280,IMEI1:352701641803272;IMEI2:352701641803280;BT:202322019DFC;,89882390000656827543,OFENSOR
352701641830150,352701641830168,IMEI1:352701641830150;IMEI2:352701641830168;BT:20232201A33C;,89882390000656809947,VICTIMA
352701641831794,352701641831802,IMEI1:352701641831794;IMEI2:352701641831802;BT:20232201A38E;,89882390000656810051,VICTIMA
352701641785974,352701641785982,IMEI1:352701641785974;IMEI2:352701641785982;BT:202322019A9B;,89882390000656827568,OFENSOR
352701641803256,352701641803264,IMEI1:352701641803256;IMEI2:352701641803264;BT:202322019DFB;,89882390000656827527,OFENSOR
352701641818379,352701641818387,IMEI1:352701641818379;IMEI2:352701641818387;BT:20232201A0EF;,89882390000656809301,VICTIMA
352701641812455,352701641812463,IMEI1:352701641812455;IMEI2:352701641812463;BT:202322019FC7;,89882390000656827212,OFENSOR
352701641839052,352701641839060,IMEI1:352701641839052;IMEI2:352701641839060;BT:20232201A4F9;,89882390000656809293,VICTIMA
352701641776031,352701641776049,IMEI1:352701641776031;IMEI2:352701641776049;BT:2023220198AA;,89882390000656827485,OFENSOR
352701641868317,352701641868325,IMEI1:352701641868317;IMEI2:352701641868325;BT:20232201AAB0;,89882390000656810168,VICTIMA
352701641788796,352701641788804,IMEI1:352701641788796;IMEI2:352701641788804;BT:202322019B28;,89882390000656827196,OFENSOR
352701641794778,352701641794786,IMEI1:352701641794778;IMEI2:352701641794786;BT:202322019C53;,89882390000656827535,OFENSOR
352701641851735,352701641851743,IMEI1:352701641851735;IMEI2:352701641851743;BT:20232201A773;,89882390000656809913,VICTIMA
352701641811697,352701641811705,IMEI1:352701641811697;IMEI2:352701641811705;BT:202322019FA1;,89882390000656827253,OFENSOR
352701641849739,352701641849747,IMEI1:352701641849739;IMEI2:352701641849747;BT:20232201A70F;,89882390000656810143,VICTIMA
352701641789679,352701641789687,IMEI1:352701641789679;IMEI2:352701641789687;BT:202322019B54;,89882390000656827261,OFENSOR
352701641847659,352701641847667,IMEI1:352701641847659;IMEI2:352701641847667;BT:20232201A6A7;,89882390000656809921,VICTIMA
352701641755118,352701641755126,IMEI1:352701641755118;IMEI2:352701641755126;BT:202322019494;,89882390000656827287,OFENSOR
352701641818353,352701641818361,IMEI1:352701641818353;IMEI2:352701641818361;BT:20232201A0EE;,89882390000656809954,VICTIMA
352701641805590,352701641805608,IMEI1:352701641805590;IMEI2:352701641805608;BT:202322019E70;,89882390000656827246,OFENSOR
352701641809691,352701641809709,IMEI1:352701641809691;IMEI2:352701641809709;BT:202322019F3D;,89882390000656827204,OFENSOR
352701641805574,352701641805582,IMEI1:352701641805574;IMEI2:352701641805582;BT:202322019E6F;,89882390000656827220,OFENSOR
352701641786014,352701641786022,IMEI1:352701641786014;IMEI2:352701641786022;BT:202322019A9D;,89882390000656827279,OFENSOR
352701641845414,352701641845422,IMEI1:352701641845414;IMEI2:352701641845422;BT:20232201A637;,89882390000656809277,VICTIMA
352701641872277,352701641872285,IMEI1:352701641872277;IMEI2:352701641872285;BT:20232201AB76;,89882390000656809269,VICTIMA
352701641829053,352701641829061,IMEI1:352701641829053;IMEI2:352701641829061;BT:20232201A305;,89882390000656809160,VICTIMA
352701641821431,352701641821449,IMEI1:352701641821431;IMEI2:352701641821449;BT:20232201A188;,89882390000656809137,VICTIMA
352701641828618,352701641828626,IMEI1:352701641828618;IMEI2:352701641828626;BT:20232201A2EF;,89882390000656809228,VICTIMA
352701641829038,352701641829046,IMEI1:352701641829038;IMEI2:352701641829046;BT:20232201A304;,89882390000656809251,VICTIMA
